essay_id,prompt_name,predicted,holistic_score,prompt_id,src
aedc5c8,Driverless cars,False,3,3,kaggle-persuade
8531c68,Driverless cars,False,1,3,kaggle-persuade
d2d5d91,Driverless cars,False,2,3,kaggle-persuade
30b20ea,Driverless cars,False,3,3,kaggle-persuade
b861ada,Driverless cars,False,2,3,kaggle-persuade
7c9f58b,Driverless cars,False,3,3,kaggle-persuade
c31558d,Driverless cars,False,2,3,kaggle-persuade
6347fe0,Driverless cars,False,3,3,kaggle-persuade
4408d03,Driverless cars,False,3,3,kaggle-persuade
574441f,Driverless cars,False,4,3,kaggle-persuade
c1d51d8,Driverless cars,False,4,3,kaggle-persuade
92f1eda,Driverless cars,False,3,3,kaggle-persuade
6b71179,Driverless cars,False,3,3,kaggle-persuade
f7bb751,Driverless cars,False,3,3,kaggle-persuade
99890ed,Driverless cars,False,3,3,kaggle-persuade
42caf8b,Driverless cars,False,3,3,kaggle-persuade
2fdb1d6,Driverless cars,False,2,3,kaggle-persuade
eec3ad0,Driverless cars,False,4,3,kaggle-persuade
a9e8063,Driverless cars,False,4,3,kaggle-persuade
dc2143b,Driverless cars,False,3,3,kaggle-persuade
36b2a34,Driverless cars,False,4,3,kaggle-persuade
2887b93,Driverless cars,False,3,3,kaggle-persuade
9301dc5,Driverless cars,False,5,3,kaggle-persuade
58c42d8,Driverless cars,False,4,3,kaggle-persuade
4246dc0,Driverless cars,False,5,3,kaggle-persuade
e054a42,Driverless cars,False,3,3,kaggle-persuade
7c4e31f,Driverless cars,False,4,3,kaggle-persuade
d7038fe,Driverless cars,False,5,3,kaggle-persuade
e253356,Driverless cars,False,3,3,kaggle-persuade
f566fc9,Driverless cars,False,3,3,kaggle-persuade
6b2b7d4,Driverless cars,False,3,3,kaggle-persuade
8dd9681,Driverless cars,False,3,3,kaggle-persuade
137152d,Driverless cars,False,3,3,kaggle-persuade
7434a26,Driverless cars,False,4,3,kaggle-persuade
728ed08,Driverless cars,False,3,3,kaggle-persuade
43e2c1f,Driverless cars,False,3,3,kaggle-persuade
ad78cf2,Driverless cars,False,4,3,kaggle-persuade
f1f03de,Driverless cars,False,4,3,kaggle-persuade
8b7fcc4,Driverless cars,False,4,3,kaggle-persuade
9207534,Driverless cars,False,4,3,kaggle-persuade
8fa86e4,Driverless cars,False,4,3,kaggle-persuade
dc10eb8,Driverless cars,False,3,3,kaggle-persuade
3717326,Driverless cars,False,2,3,kaggle-persuade
a645234,Driverless cars,False,3,3,kaggle-persuade
0a238c3,Driverless cars,False,4,3,kaggle-persuade
15ee7ec,Driverless cars,False,3,3,kaggle-persuade
9c0fcae,Driverless cars,False,4,3,kaggle-persuade
f13e69b,Driverless cars,False,4,3,kaggle-persuade
435a100,Driverless cars,False,3,3,kaggle-persuade
48907d1,Driverless cars,False,3,3,kaggle-persuade
d8d10fa,Driverless cars,False,3,3,kaggle-persuade
86ca13f,Driverless cars,False,4,3,kaggle-persuade
4ff8278,Driverless cars,False,2,3,kaggle-persuade
9063dd3,Driverless cars,False,3,3,kaggle-persuade
08ef617,Driverless cars,False,1,3,kaggle-persuade
c81ccdf,Driverless cars,False,3,3,kaggle-persuade
8bedd80,Driverless cars,False,4,3,kaggle-persuade
f0178dd,Driverless cars,False,5,3,kaggle-persuade
d4c76ab,Driverless cars,False,2,3,kaggle-persuade
b3c88fc,Driverless cars,False,3,3,kaggle-persuade
28c14d7,Driverless cars,False,3,3,kaggle-persuade
3142f8d,Driverless cars,False,2,3,kaggle-persuade
47625b4,Driverless cars,False,3,3,kaggle-persuade
3a7d684,Driverless cars,False,4,3,kaggle-persuade
680c26b,Driverless cars,False,5,3,kaggle-persuade
42616c7,Driverless cars,False,5,3,kaggle-persuade
0066c7c,Driverless cars,False,2,3,kaggle-persuade
674be25,Driverless cars,False,2,3,kaggle-persuade
b0f2bb9,Driverless cars,False,3,3,kaggle-persuade
fcddb16,Driverless cars,False,4,3,kaggle-persuade
8b3111d,Driverless cars,False,2,3,kaggle-persuade
94e8b11,Driverless cars,False,2,3,kaggle-persuade
54b7156,Driverless cars,False,2,3,kaggle-persuade
b483c82,Driverless cars,False,3,3,kaggle-persuade
2529a4b,Driverless cars,False,3,3,kaggle-persuade
1c030ff,Driverless cars,False,1,3,kaggle-persuade
c111d3a,Driverless cars,False,2,3,kaggle-persuade
395ace8,Driverless cars,False,3,3,kaggle-persuade
721a732,Driverless cars,False,2,3,kaggle-persuade
f0dbf6b,Driverless cars,False,2,3,kaggle-persuade
99b452f,Driverless cars,False,2,3,kaggle-persuade
c383da1,Driverless cars,False,2,3,kaggle-persuade
3e79213,Driverless cars,False,3,3,kaggle-persuade
833f55c,Driverless cars,False,2,3,kaggle-persuade
4e9bf56,Driverless cars,False,6,3,kaggle-persuade
9f40ce0,Driverless cars,False,3,3,kaggle-persuade
1af5f9b,Driverless cars,False,5,3,kaggle-persuade
ed42697,Driverless cars,False,2,3,kaggle-persuade
b9d2d22,Driverless cars,False,4,3,kaggle-persuade
bf680d2,Driverless cars,False,2,3,kaggle-persuade
2802c3d,Driverless cars,False,3,3,kaggle-persuade
30055de,Driverless cars,False,3,3,kaggle-persuade
b9c3e06,Driverless cars,False,2,3,kaggle-persuade
42c06b3,Driverless cars,False,2,3,kaggle-persuade
e348947,Driverless cars,False,3,3,kaggle-persuade
4fb5770,Driverless cars,False,4,3,kaggle-persuade
3b2cfcb,Driverless cars,False,4,3,kaggle-persuade
ec67501,Driverless cars,False,2,3,kaggle-persuade
e0112c9,Driverless cars,False,1,3,kaggle-persuade
0429d4a,Driverless cars,False,2,3,kaggle-persuade
85efad1,Driverless cars,False,2,3,kaggle-persuade
829dcfb,Driverless cars,False,2,3,kaggle-persuade
7708e34,Driverless cars,False,3,3,kaggle-persuade
e1486c8,Driverless cars,False,3,3,kaggle-persuade
9f83cbf,Driverless cars,False,3,3,kaggle-persuade
c0f5c76,Driverless cars,False,4,3,kaggle-persuade
bd91400,Driverless cars,False,4,3,kaggle-persuade
bb1372d,Driverless cars,False,3,3,kaggle-persuade
d6bbc8c,Driverless cars,False,2,3,kaggle-persuade
9817fb6,Driverless cars,False,4,3,kaggle-persuade
ab866a6,Driverless cars,False,4,3,kaggle-persuade
eb16c06,Driverless cars,False,4,3,kaggle-persuade
ac1cb0c,Driverless cars,False,2,3,kaggle-persuade
111b844,Driverless cars,False,5,3,kaggle-persuade
ae2834e,Driverless cars,False,3,3,kaggle-persuade
c838d4c,Driverless cars,False,3,3,kaggle-persuade
7a9a64c,Driverless cars,False,4,3,kaggle-persuade
9c91080,Driverless cars,False,2,3,kaggle-persuade
b0bd147,Driverless cars,False,3,3,kaggle-persuade
5d30afd,Driverless cars,False,3,3,kaggle-persuade
ca340eb,Driverless cars,False,5,3,kaggle-persuade
9a371d4,Driverless cars,False,3,3,kaggle-persuade
8a66f36,Driverless cars,False,4,3,kaggle-persuade
04f8928,Driverless cars,False,2,3,kaggle-persuade
90c8486,Driverless cars,False,2,3,kaggle-persuade
bce3407,Driverless cars,False,3,3,kaggle-persuade
fe10f02,Driverless cars,False,1,3,kaggle-persuade
c4b052b,Driverless cars,False,2,3,kaggle-persuade
3decd13,Driverless cars,False,3,3,kaggle-persuade
bf215a7,Driverless cars,False,4,3,kaggle-persuade
fe0abe4,Driverless cars,False,5,3,kaggle-persuade
1d20cae,Driverless cars,False,3,3,kaggle-persuade
bec344a,Driverless cars,False,3,3,kaggle-persuade
f64b2f4,Driverless cars,False,3,3,kaggle-persuade
4ea0b14,Driverless cars,False,3,3,kaggle-persuade
3d34e69,Driverless cars,False,3,3,kaggle-persuade
004229b,Driverless cars,False,2,3,kaggle-persuade
8ec8211,Driverless cars,False,3,3,kaggle-persuade
8ffb556,Driverless cars,False,3,3,kaggle-persuade
39bd4eb,Driverless cars,False,2,3,kaggle-persuade
b67f605,Driverless cars,False,2,3,kaggle-persuade
f563941,Driverless cars,False,4,3,kaggle-persuade
1ea8387,Driverless cars,False,4,3,kaggle-persuade
0d077e2,Driverless cars,False,3,3,kaggle-persuade
287b18b,Driverless cars,False,5,3,kaggle-persuade
039b748,Driverless cars,False,4,3,kaggle-persuade
d1bb139,Driverless cars,False,3,3,kaggle-persuade
24ff191,Driverless cars,False,2,3,kaggle-persuade
e471f5a,Driverless cars,False,4,3,kaggle-persuade
28f131b,Driverless cars,False,3,3,kaggle-persuade
9b15bd0,Driverless cars,False,2,3,kaggle-persuade
89444f4,Driverless cars,False,4,3,kaggle-persuade
a7cb084,Driverless cars,False,2,3,kaggle-persuade
3f73eef,Driverless cars,False,3,3,kaggle-persuade
6a9c23d,Driverless cars,False,3,3,kaggle-persuade
1b01352,Driverless cars,False,3,3,kaggle-persuade
eab45cd,Driverless cars,False,2,3,kaggle-persuade
8af588a,Driverless cars,False,3,3,kaggle-persuade
dbbc5e5,Driverless cars,False,5,3,kaggle-persuade
0946813,Driverless cars,False,4,3,kaggle-persuade
2882fdb,Driverless cars,False,2,3,kaggle-persuade
aa638f4,Driverless cars,False,2,3,kaggle-persuade
e6a8dea,Driverless cars,False,3,3,kaggle-persuade
0079938,Driverless cars,False,3,3,kaggle-persuade
2a62a1c,Driverless cars,False,3,3,kaggle-persuade
9106d85,Driverless cars,False,4,3,kaggle-persuade
a5456c7,Driverless cars,False,2,3,kaggle-persuade
c4fd319,Driverless cars,False,3,3,kaggle-persuade
5bd2501,Driverless cars,False,4,3,kaggle-persuade
8da1f55,Driverless cars,False,3,3,kaggle-persuade
761c4ae,Driverless cars,False,3,3,kaggle-persuade
59d98c3,Driverless cars,False,4,3,kaggle-persuade
2eecc01,Driverless cars,False,4,3,kaggle-persuade
bcde80b,Driverless cars,False,4,3,kaggle-persuade
f64a78b,Driverless cars,False,2,3,kaggle-persuade
1af6bd0,Driverless cars,False,4,3,kaggle-persuade
fcaa827,Driverless cars,False,3,3,kaggle-persuade
d7c9776,Driverless cars,False,3,3,kaggle-persuade
58e1214,Driverless cars,False,2,3,kaggle-persuade
bd359e0,Driverless cars,False,1,3,kaggle-persuade
5d911ab,Driverless cars,False,4,3,kaggle-persuade
dc5279a,Driverless cars,False,2,3,kaggle-persuade
1f252fe,Driverless cars,False,4,3,kaggle-persuade
dee5325,Driverless cars,False,5,3,kaggle-persuade
f527045,Driverless cars,False,2,3,kaggle-persuade
2522c5d,Driverless cars,False,2,3,kaggle-persuade
5f23fdb,Driverless cars,False,3,3,kaggle-persuade
ea31ba3,Driverless cars,False,4,3,kaggle-persuade
ad068cd,Driverless cars,False,3,3,kaggle-persuade
9db4251,Driverless cars,False,3,3,kaggle-persuade
d0113ae,Driverless cars,False,3,3,kaggle-persuade
2e2e458,Driverless cars,False,4,3,kaggle-persuade
2b164b9,Driverless cars,False,3,3,kaggle-persuade
622c888,Driverless cars,False,3,3,kaggle-persuade
1ad3bee,Driverless cars,False,2,3,kaggle-persuade
3fe4901,Driverless cars,False,4,3,kaggle-persuade
64cac95,Driverless cars,False,4,3,kaggle-persuade
22564a5,Driverless cars,False,3,3,kaggle-persuade
2873095,Driverless cars,False,2,3,kaggle-persuade
35e2bbc,Driverless cars,False,1,3,kaggle-persuade
8a9d35f,Driverless cars,False,4,3,kaggle-persuade
fb5d9e3,Driverless cars,False,3,3,kaggle-persuade
178a1c0,Driverless cars,False,3,3,kaggle-persuade
f563279,Driverless cars,False,3,3,kaggle-persuade
86a9f0d,Driverless cars,False,2,3,kaggle-persuade
268cd47,Driverless cars,False,2,3,kaggle-persuade
99fcac2,Driverless cars,False,2,3,kaggle-persuade
a79509d,Driverless cars,False,4,3,kaggle-persuade
a65ffd0,Driverless cars,False,3,3,kaggle-persuade
be496ae,Driverless cars,False,4,3,kaggle-persuade
e0c94eb,Driverless cars,False,4,3,kaggle-persuade
f953262,Driverless cars,False,2,3,kaggle-persuade
77b81d0,Driverless cars,False,2,3,kaggle-persuade
fcb138b,Driverless cars,False,3,3,kaggle-persuade
7e9871d,Driverless cars,False,4,3,kaggle-persuade
5c72d6d,Driverless cars,False,4,3,kaggle-persuade
feddb53,Driverless cars,False,2,3,kaggle-persuade
5a8cc99,Driverless cars,False,2,3,kaggle-persuade
4e616fd,Driverless cars,False,2,3,kaggle-persuade
bd96783,Driverless cars,False,2,3,kaggle-persuade
0fc32e0,Driverless cars,False,4,3,kaggle-persuade
72d135f,Driverless cars,False,3,3,kaggle-persuade
c9759b7,Driverless cars,False,3,3,kaggle-persuade
242cec4,Driverless cars,False,5,3,kaggle-persuade
1ce9669,Driverless cars,False,4,3,kaggle-persuade
b8d9df2,Driverless cars,False,3,3,kaggle-persuade
e5d8f53,Driverless cars,False,3,3,kaggle-persuade
a346bdd,Driverless cars,False,3,3,kaggle-persuade
a656bc3,Driverless cars,False,3,3,kaggle-persuade
9f3ee0d,Driverless cars,False,2,3,kaggle-persuade
cad1883,Driverless cars,False,4,3,kaggle-persuade
5c94970,Driverless cars,False,2,3,kaggle-persuade
d51d3e0,Driverless cars,False,3,3,kaggle-persuade
e165a2c,Driverless cars,False,5,3,kaggle-persuade
9a25c95,Driverless cars,False,2,3,kaggle-persuade
f197341,Driverless cars,False,2,3,kaggle-persuade
1abc9a4,Driverless cars,False,3,3,kaggle-persuade
9c76a86,Driverless cars,False,3,3,kaggle-persuade
fe38c11,Driverless cars,False,3,3,kaggle-persuade
2ab69a7,Driverless cars,False,5,3,kaggle-persuade
2565957,Driverless cars,False,2,3,kaggle-persuade
1c8d415,Driverless cars,False,5,3,kaggle-persuade
334d4b0,Driverless cars,False,4,3,kaggle-persuade
6230b27,Driverless cars,False,4,3,kaggle-persuade
e0c11f4,Driverless cars,False,2,3,kaggle-persuade
f373c56,Driverless cars,False,3,3,kaggle-persuade
a93921c,Driverless cars,False,2,3,kaggle-persuade
aae7267,Driverless cars,False,3,3,kaggle-persuade
e8aa91d,Driverless cars,False,4,3,kaggle-persuade
09344c3,Driverless cars,False,3,3,kaggle-persuade
1c45114,Driverless cars,False,3,3,kaggle-persuade
5b080e5,Driverless cars,False,4,3,kaggle-persuade
3ba26e9,Driverless cars,False,3,3,kaggle-persuade
cf64f64,Driverless cars,False,2,3,kaggle-persuade
1d34992,Driverless cars,False,3,3,kaggle-persuade
ae8766b,Driverless cars,False,3,3,kaggle-persuade
87f2c68,Driverless cars,False,4,3,kaggle-persuade
0a30626,Driverless cars,False,2,3,kaggle-persuade
594c67c,Driverless cars,False,3,3,kaggle-persuade
e203c24,Driverless cars,False,3,3,kaggle-persuade
2f2ac3d,Driverless cars,False,4,3,kaggle-persuade
75e24a5,Driverless cars,False,2,3,kaggle-persuade
e4e44d7,Driverless cars,False,3,3,kaggle-persuade
fc4ff7b,Driverless cars,False,2,3,kaggle-persuade
b9cc240,Driverless cars,False,4,3,kaggle-persuade
1ca992d,Driverless cars,False,2,3,kaggle-persuade
ad6dc88,Driverless cars,False,3,3,kaggle-persuade
b87afab,Driverless cars,False,2,3,kaggle-persuade
abbcf44,Driverless cars,False,4,3,kaggle-persuade
afd6035,Driverless cars,False,3,3,kaggle-persuade
c817b31,Driverless cars,False,5,3,kaggle-persuade
b92bdee,Driverless cars,False,1,3,kaggle-persuade
43c6947,Driverless cars,False,3,3,kaggle-persuade
2805912,Driverless cars,False,3,3,kaggle-persuade
6866c66,Driverless cars,False,2,3,kaggle-persuade
f3cbad7,Driverless cars,False,4,3,kaggle-persuade
fdfacd8,Driverless cars,False,4,3,kaggle-persuade
5b54ba3,Driverless cars,False,4,3,kaggle-persuade
cb989ad,Driverless cars,False,2,3,kaggle-persuade
2e128b5,Driverless cars,False,5,3,kaggle-persuade
c3576dc,Driverless cars,False,4,3,kaggle-persuade
a8a3a35,Driverless cars,False,4,3,kaggle-persuade
4808158,Driverless cars,False,4,3,kaggle-persuade
6578734,Driverless cars,False,4,3,kaggle-persuade
511a456,Driverless cars,False,4,3,kaggle-persuade
e9d46e3,Driverless cars,False,4,3,kaggle-persuade
3fd3ab7,Driverless cars,False,3,3,kaggle-persuade
88784a0,Driverless cars,False,4,3,kaggle-persuade
e5c5136,Driverless cars,False,4,3,kaggle-persuade
e29be05,Driverless cars,False,3,3,kaggle-persuade
3a0f754,Driverless cars,False,4,3,kaggle-persuade
49597fd,Driverless cars,False,4,3,kaggle-persuade
c0ada9f,Driverless cars,False,3,3,kaggle-persuade
1f06856,Driverless cars,False,3,3,kaggle-persuade
662abe5,Driverless cars,False,3,3,kaggle-persuade
9981ce3,Driverless cars,False,4,3,kaggle-persuade
dd96c5f,Driverless cars,False,4,3,kaggle-persuade
9306f0a,Driverless cars,False,3,3,kaggle-persuade
1e44008,Driverless cars,False,3,3,kaggle-persuade
0e782a4,Driverless cars,False,3,3,kaggle-persuade
de30ae1,Driverless cars,False,3,3,kaggle-persuade
6426f32,Driverless cars,False,5,3,kaggle-persuade
dd64f5b,Driverless cars,False,6,3,kaggle-persuade
49c3efc,Driverless cars,False,3,3,kaggle-persuade
52a8741,Driverless cars,False,3,3,kaggle-persuade
e4df2a6,Driverless cars,False,3,3,kaggle-persuade
a26afd3,Driverless cars,False,3,3,kaggle-persuade
e0680f7,Driverless cars,False,5,3,kaggle-persuade
ddd1900,Driverless cars,False,2,3,kaggle-persuade
b45e550,Driverless cars,False,2,3,kaggle-persuade
a7b52ef,Driverless cars,False,2,3,kaggle-persuade
84150e8,Driverless cars,False,3,3,kaggle-persuade
64d8a72,Driverless cars,False,1,3,kaggle-persuade
f0f058a,Driverless cars,False,4,3,kaggle-persuade
caf4c50,Driverless cars,False,5,3,kaggle-persuade
9e3c014,Driverless cars,False,1,3,kaggle-persuade
fd2ebe0,Driverless cars,False,3,3,kaggle-persuade
b9ecda0,Driverless cars,False,3,3,kaggle-persuade
6702efe,Driverless cars,False,3,3,kaggle-persuade
d0be8dc,Driverless cars,False,3,3,kaggle-persuade
9a99c0a,Driverless cars,False,4,3,kaggle-persuade
179cb57,Driverless cars,False,4,3,kaggle-persuade
03ce0a7,Driverless cars,False,4,3,kaggle-persuade
482815c,Driverless cars,False,2,3,kaggle-persuade
7663e9d,Driverless cars,False,2,3,kaggle-persuade
8228980,Driverless cars,False,3,3,kaggle-persuade
742bc2d,Driverless cars,False,4,3,kaggle-persuade
2720d23,Driverless cars,False,4,3,kaggle-persuade
b16e55a,Driverless cars,False,3,3,kaggle-persuade
639d5ee,Driverless cars,False,2,3,kaggle-persuade
0746d1a,Driverless cars,False,2,3,kaggle-persuade
7a20045,Driverless cars,False,4,3,kaggle-persuade
ae95a0c,Driverless cars,False,4,3,kaggle-persuade
2b41dea,Driverless cars,False,3,3,kaggle-persuade
59101f7,Driverless cars,False,3,3,kaggle-persuade
eb71b85,Driverless cars,False,3,3,kaggle-persuade
bed37c5,Driverless cars,False,4,3,kaggle-persuade
4696a0e,Driverless cars,False,3,3,kaggle-persuade
e57b857,Driverless cars,False,4,3,kaggle-persuade
58a3037,Driverless cars,False,3,3,kaggle-persuade
75efe1e,Driverless cars,False,3,3,kaggle-persuade
7242039,Driverless cars,False,3,3,kaggle-persuade
7c88547,Driverless cars,False,3,3,kaggle-persuade
e254feb,Driverless cars,False,3,3,kaggle-persuade
7885a7d,Driverless cars,False,3,3,kaggle-persuade
0dbae6d,Driverless cars,False,2,3,kaggle-persuade
a82dbe9,Driverless cars,False,3,3,kaggle-persuade
978be22,Driverless cars,False,4,3,kaggle-persuade
2e4bd8f,Driverless cars,False,4,3,kaggle-persuade
69325b9,Driverless cars,False,4,3,kaggle-persuade
b01e9df,Driverless cars,False,3,3,kaggle-persuade
0329d02,Driverless cars,False,2,3,kaggle-persuade
0c66cb3,Driverless cars,False,3,3,kaggle-persuade
e5b6aff,Driverless cars,False,2,3,kaggle-persuade
e26876b,Driverless cars,False,5,3,kaggle-persuade
f8f1b6d,Driverless cars,False,4,3,kaggle-persuade
e59d33b,Driverless cars,False,4,3,kaggle-persuade
3545061,Driverless cars,False,3,3,kaggle-persuade
0821b94,Driverless cars,False,3,3,kaggle-persuade
4599770,Driverless cars,False,3,3,kaggle-persuade
cba180a,Driverless cars,False,5,3,kaggle-persuade
dbbc08b,Driverless cars,False,3,3,kaggle-persuade
835a6a9,Driverless cars,False,3,3,kaggle-persuade
892da1a,Driverless cars,False,2,3,kaggle-persuade
3c12509,Driverless cars,False,3,3,kaggle-persuade
823c49c,Driverless cars,False,4,3,kaggle-persuade
a678979,Driverless cars,False,5,3,kaggle-persuade
77539b9,Driverless cars,False,4,3,kaggle-persuade
d58a5f4,Driverless cars,False,4,3,kaggle-persuade
9de090c,Driverless cars,False,4,3,kaggle-persuade
af4293b,Driverless cars,False,3,3,kaggle-persuade
fa3ffaf,Driverless cars,False,4,3,kaggle-persuade
fbd60ab,Driverless cars,False,5,3,kaggle-persuade
497870f,Driverless cars,False,3,3,kaggle-persuade
18327f9,Driverless cars,False,2,3,kaggle-persuade
31d3659,Driverless cars,False,4,3,kaggle-persuade
ea87989,Driverless cars,False,3,3,kaggle-persuade
c74f1c4,Driverless cars,False,3,3,kaggle-persuade
dba50d5,Driverless cars,False,3,3,kaggle-persuade
ebcf800,Driverless cars,False,4,3,kaggle-persuade
6962895,Driverless cars,False,2,3,kaggle-persuade
7235637,Driverless cars,False,2,3,kaggle-persuade
9de4b03,Driverless cars,False,5,3,kaggle-persuade
0a45f5b,Driverless cars,False,3,3,kaggle-persuade
5f640dd,Driverless cars,False,2,3,kaggle-persuade
2ca50cd,Driverless cars,False,5,3,kaggle-persuade
eee850d,Driverless cars,False,3,3,kaggle-persuade
167b14e,Driverless cars,False,3,3,kaggle-persuade
0d91c5e,Driverless cars,False,3,3,kaggle-persuade
66ff4b7,Driverless cars,False,3,3,kaggle-persuade
df999d9,Driverless cars,False,3,3,kaggle-persuade
d8b6e7a,Driverless cars,False,4,3,kaggle-persuade
19e85b7,Driverless cars,False,3,3,kaggle-persuade
1461849,Driverless cars,False,3,3,kaggle-persuade
0dd2328,Driverless cars,False,3,3,kaggle-persuade
603e4ec,Driverless cars,False,4,3,kaggle-persuade
768684b,Driverless cars,False,3,3,kaggle-persuade
9df167d,Driverless cars,False,3,3,kaggle-persuade
eceacc7,Driverless cars,False,3,3,kaggle-persuade
4371a14,Driverless cars,False,2,3,kaggle-persuade
eee329e,Driverless cars,False,1,3,kaggle-persuade
8db7911,Driverless cars,False,5,3,kaggle-persuade
481b61e,Driverless cars,False,4,3,kaggle-persuade
4a84ca9,Driverless cars,False,4,3,kaggle-persuade
f356a4c,Driverless cars,False,3,3,kaggle-persuade
ef70e4c,Driverless cars,False,3,3,kaggle-persuade
c8d0a57,Driverless cars,False,2,3,kaggle-persuade
823a2a2,Driverless cars,False,3,3,kaggle-persuade
9d733ea,Driverless cars,False,3,3,kaggle-persuade
36644c1,Driverless cars,False,4,3,kaggle-persuade
d4a8b29,Driverless cars,False,3,3,kaggle-persuade
1659bfc,Driverless cars,False,2,3,kaggle-persuade
bcca4b1,Driverless cars,False,4,3,kaggle-persuade
75df1c0,Driverless cars,False,4,3,kaggle-persuade
d169ba3,Driverless cars,False,3,3,kaggle-persuade
39c8524,Driverless cars,False,4,3,kaggle-persuade
a55e6fa,Driverless cars,False,3,3,kaggle-persuade
d2b91e5,Driverless cars,False,3,3,kaggle-persuade
699c331,Driverless cars,False,3,3,kaggle-persuade
0e222f1,Driverless cars,False,3,3,kaggle-persuade
5a72fcc,Driverless cars,False,3,3,kaggle-persuade
2836ae3,Driverless cars,False,4,3,kaggle-persuade
8358b15,Driverless cars,False,3,3,kaggle-persuade
b7a4bed,Driverless cars,False,5,3,kaggle-persuade
db372d7,Driverless cars,False,3,3,kaggle-persuade
cabd0a3,Driverless cars,False,2,3,kaggle-persuade
f43f81c,Driverless cars,False,4,3,kaggle-persuade
5f0c4d9,Driverless cars,False,4,3,kaggle-persuade
b511f30,Driverless cars,False,3,3,kaggle-persuade
4afda89,Driverless cars,False,4,3,kaggle-persuade
0b62ebe,Driverless cars,False,2,3,kaggle-persuade
6b68b37,Driverless cars,False,3,3,kaggle-persuade
a329f9d,Driverless cars,False,3,3,kaggle-persuade
144cd37,Driverless cars,False,3,3,kaggle-persuade
abd1c6d,Driverless cars,False,3,3,kaggle-persuade
fcc6203,Driverless cars,False,2,3,kaggle-persuade
2b33aff,Driverless cars,False,2,3,kaggle-persuade
7c244f3,Driverless cars,False,4,3,kaggle-persuade
2d8bc0e,Driverless cars,False,3,3,kaggle-persuade
8641cda,Driverless cars,False,3,3,kaggle-persuade
ff4bcd5,Driverless cars,False,3,3,kaggle-persuade
08f5a36,Driverless cars,False,5,3,kaggle-persuade
ee3303c,Driverless cars,False,2,3,kaggle-persuade
b1d8c2e,Driverless cars,False,3,3,kaggle-persuade
4cba575,Driverless cars,False,3,3,kaggle-persuade
b63e093,Driverless cars,False,5,3,kaggle-persuade
67ea13c,Driverless cars,False,3,3,kaggle-persuade
8e9493f,Driverless cars,False,2,3,kaggle-persuade
578147d,Driverless cars,False,5,3,kaggle-persuade
7061185,Driverless cars,False,3,3,kaggle-persuade
f50c103,Driverless cars,False,4,3,kaggle-persuade
e75bdf8,Driverless cars,False,2,3,kaggle-persuade
75f83cd,Driverless cars,False,3,3,kaggle-persuade
12f27c0,Driverless cars,False,2,3,kaggle-persuade
f3ab2bc,Driverless cars,False,5,3,kaggle-persuade
b1bd537,Driverless cars,False,3,3,kaggle-persuade
ade13bf,Driverless cars,False,4,3,kaggle-persuade
0adafa7,Driverless cars,False,3,3,kaggle-persuade
73d2bf3,Driverless cars,False,2,3,kaggle-persuade
a90f403,Driverless cars,False,3,3,kaggle-persuade
3a3a47b,Driverless cars,False,3,3,kaggle-persuade
904a43b,Driverless cars,False,2,3,kaggle-persuade
667ab9c,Driverless cars,False,4,3,kaggle-persuade
acbe7d6,Driverless cars,False,3,3,kaggle-persuade
4db2098,Driverless cars,False,4,3,kaggle-persuade
def7afe,Driverless cars,False,3,3,kaggle-persuade
2efa049,Driverless cars,False,3,3,kaggle-persuade
71aefb8,Driverless cars,False,2,3,kaggle-persuade
94f61c6,Driverless cars,False,4,3,kaggle-persuade
0df054c,Driverless cars,False,3,3,kaggle-persuade
b44db48,Driverless cars,False,3,3,kaggle-persuade
a688b7a,Driverless cars,False,4,3,kaggle-persuade
55ac220,Driverless cars,False,2,3,kaggle-persuade
5d68fc2,Driverless cars,False,3,3,kaggle-persuade
1f7c690,Driverless cars,False,2,3,kaggle-persuade
6c7a79d,Driverless cars,False,3,3,kaggle-persuade
3739677,Driverless cars,False,5,3,kaggle-persuade
3b35bfc,Driverless cars,False,3,3,kaggle-persuade
8ecb00d,Driverless cars,False,4,3,kaggle-persuade
cdd506f,Driverless cars,False,3,3,kaggle-persuade
047f2c6,Driverless cars,False,3,3,kaggle-persuade
6a533ce,Driverless cars,False,5,3,kaggle-persuade
8a53680,Driverless cars,False,3,3,kaggle-persuade
e1461b0,Driverless cars,False,3,3,kaggle-persuade
e24bee7,Driverless cars,False,3,3,kaggle-persuade
613a17f,Driverless cars,False,3,3,kaggle-persuade
0d5a937,Driverless cars,False,4,3,kaggle-persuade
4ffba77,Driverless cars,False,2,3,kaggle-persuade
0bc541d,Driverless cars,False,4,3,kaggle-persuade
1ae929d,Driverless cars,False,2,3,kaggle-persuade
41eb4a6,Driverless cars,False,2,3,kaggle-persuade
203725b,Driverless cars,False,3,3,kaggle-persuade
2b2bbb9,Driverless cars,False,2,3,kaggle-persuade
841c5f6,Driverless cars,False,3,3,kaggle-persuade
6e1af01,Driverless cars,False,4,3,kaggle-persuade
9d7fb51,Driverless cars,False,4,3,kaggle-persuade
91ed47e,Driverless cars,False,3,3,kaggle-persuade
06fa3b6,Driverless cars,False,3,3,kaggle-persuade
5fa94d8,Driverless cars,False,4,3,kaggle-persuade
68427ee,Driverless cars,False,3,3,kaggle-persuade
7587078,Driverless cars,False,4,3,kaggle-persuade
