essay_id,prompt_name,predicted,holistic_score,prompt_id,src
1e0fde2,Driverless cars,False,3,3,kaggle-persuade
dbcda24,Driverless cars,False,3,3,kaggle-persuade
99b452f,Driverless cars,False,2,3,kaggle-persuade
7b17381,Driverless cars,False,3,3,kaggle-persuade
8ecb00d,Driverless cars,False,4,3,kaggle-persuade
6ebb9fa,Driverless cars,False,3,3,kaggle-persuade
0670d67,Driverless cars,False,5,3,kaggle-persuade
9a371d4,Driverless cars,False,3,3,kaggle-persuade
04d13e6,Driverless cars,False,3,3,kaggle-persuade
981ed9b,Driverless cars,False,4,3,kaggle-persuade
f00c26a,Driverless cars,False,3,3,kaggle-persuade
02cbcbc,Driverless cars,False,4,3,kaggle-persuade
d1b5929,Driverless cars,False,5,3,kaggle-persuade
0d2ca3c,Driverless cars,False,1,3,kaggle-persuade
e75bdf8,Driverless cars,False,2,3,kaggle-persuade
d169ba3,Driverless cars,False,3,3,kaggle-persuade
e29be05,Driverless cars,False,3,3,kaggle-persuade
2aa79b2,Driverless cars,False,3,3,kaggle-persuade
3d10946,Driverless cars,False,2,3,kaggle-persuade
9fdc1d4,Driverless cars,False,2,3,kaggle-persuade
0811694,Driverless cars,False,4,3,kaggle-persuade
524f91a,Driverless cars,False,4,3,kaggle-persuade
8bedd80,Driverless cars,False,4,3,kaggle-persuade
dc2143b,Driverless cars,False,3,3,kaggle-persuade
72e7f44,Driverless cars,False,2,3,kaggle-persuade
f51ba66,Driverless cars,False,2,3,kaggle-persuade
8c07a5f,Driverless cars,False,4,3,kaggle-persuade
2078da0,Driverless cars,False,3,3,kaggle-persuade
48b771c,Driverless cars,False,5,3,kaggle-persuade
61d399c,Driverless cars,False,3,3,kaggle-persuade
14b3ac5,Driverless cars,False,3,3,kaggle-persuade
a0c55c2,Driverless cars,False,2,3,kaggle-persuade
4246dc0,Driverless cars,False,5,3,kaggle-persuade
c1b8377,Driverless cars,False,4,3,kaggle-persuade
9560f32,Driverless cars,False,2,3,kaggle-persuade
0e426b4,Driverless cars,False,2,3,kaggle-persuade
fdd251e,Driverless cars,False,3,3,kaggle-persuade
863da41,Driverless cars,False,2,3,kaggle-persuade
27427c9,Driverless cars,False,2,3,kaggle-persuade
303710c,Driverless cars,False,4,3,kaggle-persuade
58a3037,Driverless cars,False,3,3,kaggle-persuade
f13e69b,Driverless cars,False,4,3,kaggle-persuade
26434a0,Driverless cars,False,4,3,kaggle-persuade
cb01da9,Driverless cars,False,3,3,kaggle-persuade
cf909c1,Driverless cars,False,3,3,kaggle-persuade
48f464b,Driverless cars,False,2,3,kaggle-persuade
efcf556,Driverless cars,False,3,3,kaggle-persuade
9744a3c,Driverless cars,False,3,3,kaggle-persuade
c5efa97,Driverless cars,False,4,3,kaggle-persuade
79240bb,Driverless cars,False,4,3,kaggle-persuade
f1f03de,Driverless cars,False,4,3,kaggle-persuade
5c0e7d0,Driverless cars,False,4,3,kaggle-persuade
5947d1d,Driverless cars,False,3,3,kaggle-persuade
005a72e,Driverless cars,False,4,3,kaggle-persuade
ce1060a,Driverless cars,False,2,3,kaggle-persuade
e001dc1,Driverless cars,False,3,3,kaggle-persuade
70e51aa,Driverless cars,False,2,3,kaggle-persuade
81f64b1,Driverless cars,False,3,3,kaggle-persuade
25cb93b,Driverless cars,False,4,3,kaggle-persuade
4db2098,Driverless cars,False,4,3,kaggle-persuade
723a7df,Driverless cars,False,2,3,kaggle-persuade
66de556,Driverless cars,False,2,3,kaggle-persuade
e596f8b,Driverless cars,False,3,3,kaggle-persuade
9e1614b,Driverless cars,False,4,3,kaggle-persuade
81d143e,Driverless cars,False,2,3,kaggle-persuade
9d17f4f,Driverless cars,False,4,3,kaggle-persuade
3a8b10d,Driverless cars,False,2,3,kaggle-persuade
e840ce7,Driverless cars,False,3,3,kaggle-persuade
6073945,Driverless cars,False,3,3,kaggle-persuade
b106e35,Driverless cars,False,3,3,kaggle-persuade
4941b2b,Driverless cars,False,3,3,kaggle-persuade
eee329e,Driverless cars,False,1,3,kaggle-persuade
6000197,Driverless cars,False,2,3,kaggle-persuade
0640912,Driverless cars,False,4,3,kaggle-persuade
9787d80,Driverless cars,False,2,3,kaggle-persuade
4867bc2,Driverless cars,False,2,3,kaggle-persuade
0eb8d11,Driverless cars,False,4,3,kaggle-persuade
3499b3e,Driverless cars,False,3,3,kaggle-persuade
37729a0,Driverless cars,False,3,3,kaggle-persuade
ae0c1d5,Driverless cars,False,2,3,kaggle-persuade
6a3b773,Driverless cars,False,2,3,kaggle-persuade
8c67c23,Driverless cars,False,2,3,kaggle-persuade
7eff42e,Driverless cars,False,4,3,kaggle-persuade
c24e037,Driverless cars,False,3,3,kaggle-persuade
7bf3cb1,Driverless cars,False,5,3,kaggle-persuade
3ea421a,Driverless cars,False,3,3,kaggle-persuade
21ae86b,Driverless cars,False,3,3,kaggle-persuade
b27ae7c,Driverless cars,False,4,3,kaggle-persuade
6498348,Driverless cars,False,3,3,kaggle-persuade
08f5a36,Driverless cars,False,5,3,kaggle-persuade
0e782a4,Driverless cars,False,3,3,kaggle-persuade
cf2728d,Driverless cars,False,4,3,kaggle-persuade
1a0ee12,Driverless cars,False,3,3,kaggle-persuade
9e091e4,Driverless cars,False,3,3,kaggle-persuade
0dd2328,Driverless cars,False,3,3,kaggle-persuade
8e0ce6d,Driverless cars,False,4,3,kaggle-persuade
85f1655,Driverless cars,False,3,3,kaggle-persuade
78f88f5,Driverless cars,False,4,3,kaggle-persuade
d129f6b,Driverless cars,False,4,3,kaggle-persuade
7c244f3,Driverless cars,False,4,3,kaggle-persuade
235ab08,Driverless cars,False,4,3,kaggle-persuade
214e706,Driverless cars,False,1,3,kaggle-persuade
6347fe0,Driverless cars,False,3,3,kaggle-persuade
8a66f36,Driverless cars,False,4,3,kaggle-persuade
9a84d5f,Driverless cars,False,3,3,kaggle-persuade
db39406,Driverless cars,False,5,3,kaggle-persuade
613f390,Driverless cars,False,3,3,kaggle-persuade
7c4e31f,Driverless cars,False,4,3,kaggle-persuade
6dfe424,Driverless cars,False,2,3,kaggle-persuade
af651d3,Driverless cars,False,4,3,kaggle-persuade
be496ae,Driverless cars,False,4,3,kaggle-persuade
823a2a2,Driverless cars,False,3,3,kaggle-persuade
cd877de,Driverless cars,False,4,3,kaggle-persuade
39c8524,Driverless cars,False,4,3,kaggle-persuade
f95ae00,Driverless cars,False,3,3,kaggle-persuade
c4c74ea,Driverless cars,False,3,3,kaggle-persuade
287b18b,Driverless cars,False,5,3,kaggle-persuade
c817b31,Driverless cars,False,5,3,kaggle-persuade
33504eb,Driverless cars,False,5,3,kaggle-persuade
911c11b,Driverless cars,False,3,3,kaggle-persuade
99c2931,Driverless cars,False,3,3,kaggle-persuade
ad78cf2,Driverless cars,False,4,3,kaggle-persuade
a82dbe9,Driverless cars,False,3,3,kaggle-persuade
9c14496,Driverless cars,False,3,3,kaggle-persuade
75403ca,Driverless cars,False,4,3,kaggle-persuade
f1c54fc,Driverless cars,False,3,3,kaggle-persuade
bbc0087,Driverless cars,False,4,3,kaggle-persuade
a055628,Driverless cars,False,4,3,kaggle-persuade
768684b,Driverless cars,False,3,3,kaggle-persuade
184d83c,Driverless cars,False,3,3,kaggle-persuade
7354440,Driverless cars,False,2,3,kaggle-persuade
b6a062f,Driverless cars,False,2,3,kaggle-persuade
f2a6de4,Driverless cars,False,2,3,kaggle-persuade
64cac95,Driverless cars,False,4,3,kaggle-persuade
685b699,Driverless cars,False,4,3,kaggle-persuade
a3a9ebd,Driverless cars,False,3,3,kaggle-persuade
52a8741,Driverless cars,False,3,3,kaggle-persuade
9106d85,Driverless cars,False,4,3,kaggle-persuade
9789803,Driverless cars,False,3,3,kaggle-persuade
61829ce,Driverless cars,False,3,3,kaggle-persuade
48907d1,Driverless cars,False,3,3,kaggle-persuade
79de37d,Driverless cars,False,3,3,kaggle-persuade
b45e550,Driverless cars,False,2,3,kaggle-persuade
5d911ab,Driverless cars,False,4,3,kaggle-persuade
f7bb751,Driverless cars,False,3,3,kaggle-persuade
0c02064,Driverless cars,False,4,3,kaggle-persuade
32edbd4,Driverless cars,False,2,3,kaggle-persuade
58c42d8,Driverless cars,False,4,3,kaggle-persuade
55ac220,Driverless cars,False,2,3,kaggle-persuade
def7afe,Driverless cars,False,3,3,kaggle-persuade
08ef617,Driverless cars,False,1,3,kaggle-persuade
13f1eb5,Driverless cars,False,2,3,kaggle-persuade
abd1c6d,Driverless cars,False,3,3,kaggle-persuade
35190a9,Driverless cars,False,3,3,kaggle-persuade
b3ab1d1,Driverless cars,False,3,3,kaggle-persuade
084e848,Driverless cars,False,2,3,kaggle-persuade
b387c56,Driverless cars,False,4,3,kaggle-persuade
9df167d,Driverless cars,False,3,3,kaggle-persuade
e498c83,Driverless cars,False,3,3,kaggle-persuade
482815c,Driverless cars,False,2,3,kaggle-persuade
e2130c6,Driverless cars,False,4,3,kaggle-persuade
5007bb4,Driverless cars,False,3,3,kaggle-persuade
5f640dd,Driverless cars,False,2,3,kaggle-persuade
b70e1f2,Driverless cars,False,5,3,kaggle-persuade
89fac32,Driverless cars,False,3,3,kaggle-persuade
2917d93,Driverless cars,False,5,3,kaggle-persuade
edbc542,Driverless cars,False,3,3,kaggle-persuade
9bce452,Driverless cars,False,4,3,kaggle-persuade
1758d4d,Driverless cars,False,5,3,kaggle-persuade
cb73756,Driverless cars,False,3,3,kaggle-persuade
5e27ec0,Driverless cars,False,4,3,kaggle-persuade
e8aa91d,Driverless cars,False,4,3,kaggle-persuade
9817fb6,Driverless cars,False,4,3,kaggle-persuade
647368d,Driverless cars,False,2,3,kaggle-persuade
5f53317,Driverless cars,False,5,3,kaggle-persuade
2cccea4,Driverless cars,False,3,3,kaggle-persuade
a55a0fd,Driverless cars,False,4,3,kaggle-persuade
f43f81c,Driverless cars,False,4,3,kaggle-persuade
a79509d,Driverless cars,False,4,3,kaggle-persuade
890b903,Driverless cars,False,4,3,kaggle-persuade
a12cb0a,Driverless cars,False,3,3,kaggle-persuade
3b7b923,Driverless cars,False,3,3,kaggle-persuade
38321da,Driverless cars,False,3,3,kaggle-persuade
b256b1b,Driverless cars,False,2,3,kaggle-persuade
f3d0beb,Driverless cars,False,4,3,kaggle-persuade
80c7f25,Driverless cars,False,3,3,kaggle-persuade
4b0827c,Driverless cars,False,3,3,kaggle-persuade
f6a186b,Driverless cars,False,2,3,kaggle-persuade
82ff9ec,Driverless cars,False,5,3,kaggle-persuade
df662b3,Driverless cars,False,4,3,kaggle-persuade
699c331,Driverless cars,False,3,3,kaggle-persuade
d8b2798,Driverless cars,False,3,3,kaggle-persuade
821cbea,Driverless cars,False,4,3,kaggle-persuade
bb923a1,Driverless cars,False,2,3,kaggle-persuade
77539b9,Driverless cars,False,4,3,kaggle-persuade
03da458,Driverless cars,False,4,3,kaggle-persuade
c838d4c,Driverless cars,False,3,3,kaggle-persuade
f373c56,Driverless cars,False,3,3,kaggle-persuade
af927c0,Driverless cars,False,2,3,kaggle-persuade
ad14587,Driverless cars,False,3,3,kaggle-persuade
cc11483,Driverless cars,False,2,3,kaggle-persuade
6de7901,Driverless cars,False,3,3,kaggle-persuade
3b82d2b,Driverless cars,False,4,3,kaggle-persuade
2fa5ce8,Driverless cars,False,4,3,kaggle-persuade
2aca278,Driverless cars,False,5,3,kaggle-persuade
e796771,Driverless cars,False,2,3,kaggle-persuade
dba50d5,Driverless cars,False,3,3,kaggle-persuade
1d21cf1,Driverless cars,False,4,3,kaggle-persuade
a3651c1,Driverless cars,False,2,3,kaggle-persuade
04cecb6,Driverless cars,False,3,3,kaggle-persuade
f197341,Driverless cars,False,2,3,kaggle-persuade
58ce9cc,Driverless cars,False,3,3,kaggle-persuade
fcba5b2,Driverless cars,False,2,3,kaggle-persuade
3fe4901,Driverless cars,False,4,3,kaggle-persuade
83fb177,Driverless cars,False,1,3,kaggle-persuade
1d20cae,Driverless cars,False,3,3,kaggle-persuade
6ed8d86,Driverless cars,False,3,3,kaggle-persuade
a8171b6,Driverless cars,False,5,3,kaggle-persuade
39bd4eb,Driverless cars,False,2,3,kaggle-persuade
e1c6d96,Driverless cars,False,3,3,kaggle-persuade
a4c474c,Driverless cars,False,4,3,kaggle-persuade
de78366,Driverless cars,False,2,3,kaggle-persuade
01a39ed,Driverless cars,False,4,3,kaggle-persuade
1bd30e5,Driverless cars,False,2,3,kaggle-persuade
d3da047,Driverless cars,False,4,3,kaggle-persuade
56ead59,Driverless cars,False,3,3,kaggle-persuade
e6ec61e,Driverless cars,False,4,3,kaggle-persuade
6b51c4c,Driverless cars,False,3,3,kaggle-persuade
095f993,Driverless cars,False,3,3,kaggle-persuade
5f1ad58,Driverless cars,False,2,3,kaggle-persuade
c6d8db3,Driverless cars,False,2,3,kaggle-persuade
4332440,Driverless cars,False,1,3,kaggle-persuade
e4446a2,Driverless cars,False,4,3,kaggle-persuade
bd5978b,Driverless cars,False,2,3,kaggle-persuade
c18b4b1,Driverless cars,False,5,3,kaggle-persuade
a7cb7bb,Driverless cars,False,2,3,kaggle-persuade
9c0fcae,Driverless cars,False,4,3,kaggle-persuade
2b83b27,Driverless cars,False,3,3,kaggle-persuade
59f5500,Driverless cars,False,5,3,kaggle-persuade
16687f8,Driverless cars,False,4,3,kaggle-persuade
6e1d6c1,Driverless cars,False,3,3,kaggle-persuade
53483f1,Driverless cars,False,3,3,kaggle-persuade
c0dfe25,Driverless cars,False,4,3,kaggle-persuade
a38da1b,Driverless cars,False,3,3,kaggle-persuade
42c494d,Driverless cars,False,4,3,kaggle-persuade
3245968,Driverless cars,False,3,3,kaggle-persuade
0c66cb3,Driverless cars,False,3,3,kaggle-persuade
f563279,Driverless cars,False,3,3,kaggle-persuade
6ebfedc,Driverless cars,False,2,3,kaggle-persuade
3d68e8b,Driverless cars,False,2,3,kaggle-persuade
a93921c,Driverless cars,False,2,3,kaggle-persuade
d15c0e4,Driverless cars,False,2,3,kaggle-persuade
27118ce,Driverless cars,False,3,3,kaggle-persuade
203725b,Driverless cars,False,3,3,kaggle-persuade
b9ecda0,Driverless cars,False,3,3,kaggle-persuade
dc10eb8,Driverless cars,False,3,3,kaggle-persuade
9040045,Driverless cars,False,4,3,kaggle-persuade
9b15bd0,Driverless cars,False,2,3,kaggle-persuade
e9b0d70,Driverless cars,False,4,3,kaggle-persuade
b9c3e06,Driverless cars,False,2,3,kaggle-persuade
5da212a,Driverless cars,False,5,3,kaggle-persuade
8fe0875,Driverless cars,False,2,3,kaggle-persuade
64573a3,Driverless cars,False,5,3,kaggle-persuade
8dd9681,Driverless cars,False,3,3,kaggle-persuade
8dd6188,Driverless cars,False,2,3,kaggle-persuade
cc1f63b,Driverless cars,False,3,3,kaggle-persuade
aac4bfe,Driverless cars,False,3,3,kaggle-persuade
14067fc,Driverless cars,False,2,3,kaggle-persuade
0f79e39,Driverless cars,False,3,3,kaggle-persuade
b8d9df2,Driverless cars,False,3,3,kaggle-persuade
b16e55a,Driverless cars,False,3,3,kaggle-persuade
0296469,Driverless cars,False,3,3,kaggle-persuade
64d8a72,Driverless cars,False,1,3,kaggle-persuade
c10455f,Driverless cars,False,3,3,kaggle-persuade
1c030ff,Driverless cars,False,1,3,kaggle-persuade
cce806d,Driverless cars,False,3,3,kaggle-persuade
3984fa7,Driverless cars,False,2,3,kaggle-persuade
abcd1c4,Driverless cars,False,2,3,kaggle-persuade
acecdfa,Driverless cars,False,3,3,kaggle-persuade
bd91400,Driverless cars,False,4,3,kaggle-persuade
22d9b4a,Driverless cars,False,3,3,kaggle-persuade
a329f9d,Driverless cars,False,3,3,kaggle-persuade
8500af6,Driverless cars,False,2,3,kaggle-persuade
8b68d5d,Driverless cars,False,4,3,kaggle-persuade
01d2df1,Driverless cars,False,4,3,kaggle-persuade
018fbeb,Driverless cars,False,2,3,kaggle-persuade
ad068cd,Driverless cars,False,3,3,kaggle-persuade
cb38785,Driverless cars,False,4,3,kaggle-persuade
cb7f6a0,Driverless cars,False,2,3,kaggle-persuade
405f294,Driverless cars,False,3,3,kaggle-persuade
230cf75,Driverless cars,False,2,3,kaggle-persuade
cad1883,Driverless cars,False,4,3,kaggle-persuade
9587c8a,Driverless cars,False,2,3,kaggle-persuade
9d733ea,Driverless cars,False,3,3,kaggle-persuade
0331f55,Driverless cars,False,4,3,kaggle-persuade
a656bc3,Driverless cars,False,3,3,kaggle-persuade
4afda89,Driverless cars,False,4,3,kaggle-persuade
e6a8dea,Driverless cars,False,3,3,kaggle-persuade
dd908e6,Driverless cars,False,2,3,kaggle-persuade
1739d66,Driverless cars,False,4,3,kaggle-persuade
a8a3a35,Driverless cars,False,4,3,kaggle-persuade
2aa01a0,Driverless cars,False,5,3,kaggle-persuade
94a17a3,Driverless cars,False,4,3,kaggle-persuade
5bd2501,Driverless cars,False,4,3,kaggle-persuade
1ccd84e,Driverless cars,False,4,3,kaggle-persuade
53e4b2e,Driverless cars,False,2,3,kaggle-persuade
691a37f,Driverless cars,False,3,3,kaggle-persuade
3756c10,Driverless cars,False,4,3,kaggle-persuade
9853a17,Driverless cars,False,2,3,kaggle-persuade
fb5e093,Driverless cars,False,3,3,kaggle-persuade
6992ea6,Driverless cars,False,4,3,kaggle-persuade
e0c94eb,Driverless cars,False,4,3,kaggle-persuade
cf64f64,Driverless cars,False,2,3,kaggle-persuade
d2b91e5,Driverless cars,False,3,3,kaggle-persuade
ad6dc88,Driverless cars,False,3,3,kaggle-persuade
3a53b74,Driverless cars,False,4,3,kaggle-persuade
a62eb30,Driverless cars,False,3,3,kaggle-persuade
4ff04b6,Driverless cars,False,5,3,kaggle-persuade
21c32de,Driverless cars,False,3,3,kaggle-persuade
bb35211,Driverless cars,False,3,3,kaggle-persuade
9f552a6,Driverless cars,False,5,3,kaggle-persuade
7f078cf,Driverless cars,False,3,3,kaggle-persuade
64c15af,Driverless cars,False,3,3,kaggle-persuade
e60066e,Driverless cars,False,3,3,kaggle-persuade
a9bd3cc,Driverless cars,False,4,3,kaggle-persuade
5aef530,Driverless cars,False,2,3,kaggle-persuade
1f7c690,Driverless cars,False,2,3,kaggle-persuade
7477a07,Driverless cars,False,1,3,kaggle-persuade
c428c7b,Driverless cars,False,3,3,kaggle-persuade
5d47af5,Driverless cars,False,2,3,kaggle-persuade
d644ad3,Driverless cars,False,4,3,kaggle-persuade
d2d5d91,Driverless cars,False,2,3,kaggle-persuade
28c14d7,Driverless cars,False,3,3,kaggle-persuade
9c637a9,Driverless cars,False,5,3,kaggle-persuade
d987eaf,Driverless cars,False,3,3,kaggle-persuade
ebcf800,Driverless cars,False,4,3,kaggle-persuade
64d48ae,Driverless cars,False,3,3,kaggle-persuade
6c80131,Driverless cars,False,3,3,kaggle-persuade
8e9493f,Driverless cars,False,2,3,kaggle-persuade
603e4ec,Driverless cars,False,4,3,kaggle-persuade
699ce8c,Driverless cars,False,4,3,kaggle-persuade
7c6e35e,Driverless cars,False,3,3,kaggle-persuade
0746d1a,Driverless cars,False,2,3,kaggle-persuade
1085eef,Driverless cars,False,4,3,kaggle-persuade
c8d0a57,Driverless cars,False,2,3,kaggle-persuade
5dc2e40,Driverless cars,False,3,3,kaggle-persuade
e0112c9,Driverless cars,False,1,3,kaggle-persuade
481b61e,Driverless cars,False,4,3,kaggle-persuade
c36c3b8,Driverless cars,False,4,3,kaggle-persuade
1d9e356,Driverless cars,False,3,3,kaggle-persuade
bcca4b1,Driverless cars,False,4,3,kaggle-persuade
27e50f2,Driverless cars,False,3,3,kaggle-persuade
f92f950,Driverless cars,False,1,3,kaggle-persuade
e5a7bcf,Driverless cars,False,3,3,kaggle-persuade
1ef4021,Driverless cars,False,5,3,kaggle-persuade
c352a0a,Driverless cars,False,3,3,kaggle-persuade
c711ade,Driverless cars,False,2,3,kaggle-persuade
829dcfb,Driverless cars,False,2,3,kaggle-persuade
e1e2a67,Driverless cars,False,3,3,kaggle-persuade
189579d,Driverless cars,False,2,3,kaggle-persuade
3c603b2,Driverless cars,False,2,3,kaggle-persuade
c663629,Driverless cars,False,4,3,kaggle-persuade
7e5452d,Driverless cars,False,5,3,kaggle-persuade
96a2966,Driverless cars,False,2,3,kaggle-persuade
7708e34,Driverless cars,False,3,3,kaggle-persuade
57c88d2,Driverless cars,False,3,3,kaggle-persuade
3cb576b,Driverless cars,False,3,3,kaggle-persuade
0c0eeb7,Driverless cars,False,3,3,kaggle-persuade
a201549,Driverless cars,False,3,3,kaggle-persuade
1e19e64,Driverless cars,False,3,3,kaggle-persuade
be29f81,Driverless cars,False,4,3,kaggle-persuade
a67771e,Driverless cars,False,5,3,kaggle-persuade
2e128b5,Driverless cars,False,5,3,kaggle-persuade
0a30626,Driverless cars,False,2,3,kaggle-persuade
47e73e8,Driverless cars,False,3,3,kaggle-persuade
7b8e1ca,Driverless cars,False,3,3,kaggle-persuade
f3cbad7,Driverless cars,False,4,3,kaggle-persuade
1e860bc,Driverless cars,False,2,3,kaggle-persuade
ea31ba3,Driverless cars,False,4,3,kaggle-persuade
3c40328,Driverless cars,False,4,3,kaggle-persuade
57d35c9,Driverless cars,False,2,3,kaggle-persuade
0318358,Driverless cars,False,3,3,kaggle-persuade
7d1829d,Driverless cars,False,3,3,kaggle-persuade
8500192,Driverless cars,False,4,3,kaggle-persuade
3c12509,Driverless cars,False,3,3,kaggle-persuade
58e1214,Driverless cars,False,2,3,kaggle-persuade
04e1177,Driverless cars,False,2,3,kaggle-persuade
0bebdc5,Driverless cars,False,3,3,kaggle-persuade
feafaea,Driverless cars,False,5,3,kaggle-persuade
c04c9a4,Driverless cars,False,4,3,kaggle-persuade
a65ffd0,Driverless cars,False,3,3,kaggle-persuade
246a61a,Driverless cars,False,4,3,kaggle-persuade
00bee4c,Driverless cars,False,3,3,kaggle-persuade
fece07e,Driverless cars,False,4,3,kaggle-persuade
1d1227a,Driverless cars,False,3,3,kaggle-persuade
f386e73,Driverless cars,False,3,3,kaggle-persuade
9306f0a,Driverless cars,False,3,3,kaggle-persuade
42c06b3,Driverless cars,False,2,3,kaggle-persuade
fe92183,Driverless cars,False,2,3,kaggle-persuade
e2f214c,Driverless cars,False,3,3,kaggle-persuade
20f7124,Driverless cars,False,2,3,kaggle-persuade
336f368,Driverless cars,False,4,3,kaggle-persuade
81d3e02,Driverless cars,False,2,3,kaggle-persuade
06673c8,Driverless cars,False,4,3,kaggle-persuade
d712c51,Driverless cars,False,3,3,kaggle-persuade
203dcec,Driverless cars,False,4,3,kaggle-persuade
8b81a7a,Driverless cars,False,4,3,kaggle-persuade
92f1eda,Driverless cars,False,3,3,kaggle-persuade
c104717,Driverless cars,False,3,3,kaggle-persuade
dd565c4,Driverless cars,False,4,3,kaggle-persuade
7a24b91,Driverless cars,False,4,3,kaggle-persuade
68427ee,Driverless cars,False,3,3,kaggle-persuade
14b9c3f,Driverless cars,False,3,3,kaggle-persuade
71f005f,Driverless cars,False,3,3,kaggle-persuade
177d6f6,Driverless cars,False,2,3,kaggle-persuade
4a40a03,Driverless cars,False,2,3,kaggle-persuade
1fa88bb,Driverless cars,False,3,3,kaggle-persuade
34622c1,Driverless cars,False,3,3,kaggle-persuade
b8ee42c,Driverless cars,False,3,3,kaggle-persuade
8ff3842,Driverless cars,False,2,3,kaggle-persuade
dd43506,Driverless cars,False,3,3,kaggle-persuade
8af588a,Driverless cars,False,3,3,kaggle-persuade
7e7f4f7,Driverless cars,False,3,3,kaggle-persuade
2047852,Driverless cars,False,3,3,kaggle-persuade
4eed718,Driverless cars,False,4,3,kaggle-persuade
cff51e5,Driverless cars,False,3,3,kaggle-persuade
ca340eb,Driverless cars,False,5,3,kaggle-persuade
6f47cd6,Driverless cars,False,3,3,kaggle-persuade
9231594,Driverless cars,False,3,3,kaggle-persuade
e16d17c,Driverless cars,False,4,3,kaggle-persuade
3c670cf,Driverless cars,False,3,3,kaggle-persuade
2ae04e2,Driverless cars,False,3,3,kaggle-persuade
dcff054,Driverless cars,False,5,3,kaggle-persuade
f8f1b6d,Driverless cars,False,4,3,kaggle-persuade
7ada6b1,Driverless cars,False,4,3,kaggle-persuade
e45168f,Driverless cars,False,2,3,kaggle-persuade
283e586,Driverless cars,False,3,3,kaggle-persuade
f03f35a,Driverless cars,False,4,3,kaggle-persuade
078c66d,Driverless cars,False,4,3,kaggle-persuade
c79938a,Driverless cars,False,2,3,kaggle-persuade
978be22,Driverless cars,False,4,3,kaggle-persuade
5041370,Driverless cars,False,4,3,kaggle-persuade
7f1c9a0,Driverless cars,False,3,3,kaggle-persuade
3f8e2ac,Driverless cars,False,2,3,kaggle-persuade
bb2dd28,Driverless cars,False,4,3,kaggle-persuade
d9d132a,Driverless cars,False,3,3,kaggle-persuade
eafd71b,Driverless cars,False,1,3,kaggle-persuade
61b3999,Driverless cars,False,2,3,kaggle-persuade
a0702c7,Driverless cars,False,3,3,kaggle-persuade
4b96296,Driverless cars,False,1,3,kaggle-persuade
a2f71d8,Driverless cars,False,3,3,kaggle-persuade
8b3551b,Driverless cars,False,3,3,kaggle-persuade
eb16c06,Driverless cars,False,4,3,kaggle-persuade
af4c619,Driverless cars,False,3,3,kaggle-persuade
2b1618c,Driverless cars,False,3,3,kaggle-persuade
fcb138b,Driverless cars,False,3,3,kaggle-persuade
0f18dcd,Driverless cars,False,4,3,kaggle-persuade
047f2c6,Driverless cars,False,3,3,kaggle-persuade
f3ada19,Driverless cars,False,3,3,kaggle-persuade
997a282,Driverless cars,False,3,3,kaggle-persuade
2522c5d,Driverless cars,False,2,3,kaggle-persuade
f4e8fd1,Driverless cars,False,3,3,kaggle-persuade
2d9517a,Driverless cars,False,2,3,kaggle-persuade
b8fbfa6,Driverless cars,False,4,3,kaggle-persuade
add97e8,Driverless cars,False,2,3,kaggle-persuade
144cd37,Driverless cars,False,3,3,kaggle-persuade
19e85b7,Driverless cars,False,3,3,kaggle-persuade
b3a4a73,Driverless cars,False,3,3,kaggle-persuade
622c888,Driverless cars,False,3,3,kaggle-persuade
ef6569d,Driverless cars,False,2,3,kaggle-persuade
2f242b8,Driverless cars,False,3,3,kaggle-persuade
4edad23,Driverless cars,False,2,3,kaggle-persuade
3739677,Driverless cars,False,5,3,kaggle-persuade
1af5f9b,Driverless cars,False,5,3,kaggle-persuade
01711c3,Driverless cars,False,3,3,kaggle-persuade
5bc984d,Driverless cars,False,3,3,kaggle-persuade
ef4ea80,Driverless cars,False,3,3,kaggle-persuade
18bd3da,Driverless cars,False,3,3,kaggle-persuade
99890ed,Driverless cars,False,3,3,kaggle-persuade
73d69f0,Driverless cars,False,2,3,kaggle-persuade
b0ea0e8,Driverless cars,False,4,3,kaggle-persuade
93427ce,Driverless cars,False,3,3,kaggle-persuade
c027ba2,Driverless cars,False,3,3,kaggle-persuade
fa492e4,Driverless cars,False,2,3,kaggle-persuade
f02843e,Driverless cars,False,5,3,kaggle-persuade
85f4d7b,Driverless cars,False,3,3,kaggle-persuade
8531c68,Driverless cars,False,1,3,kaggle-persuade
8810463,Driverless cars,False,3,3,kaggle-persuade
c2e8d1a,Driverless cars,False,3,3,kaggle-persuade
d2c7e76,Driverless cars,False,4,3,kaggle-persuade
59f5bcf,Driverless cars,False,2,3,kaggle-persuade
13d1196,Driverless cars,False,2,3,kaggle-persuade
fcc6203,Driverless cars,False,2,3,kaggle-persuade
b483c82,Driverless cars,False,3,3,kaggle-persuade
09344c3,Driverless cars,False,3,3,kaggle-persuade
0b153d1,Driverless cars,False,2,3,kaggle-persuade
1868e57,Driverless cars,False,4,3,kaggle-persuade
87b148f,Driverless cars,False,3,3,kaggle-persuade
a1d87ab,Driverless cars,False,4,3,kaggle-persuade
8ff1820,Driverless cars,False,4,3,kaggle-persuade
4ad7a7d,Driverless cars,False,2,3,kaggle-persuade
1741756,Driverless cars,False,4,3,kaggle-persuade
